"","Species","Owner","Country.of.Origin","Farm.Name","Lot.Number","Mill","ICO.Number","Company","Altitude","Region","Producer","Number.of.Bags","Bag.Weight","In.Country.Partner","Harvest.Year","Grading.Date","Owner.1","Variety","Processing.Method","Aroma","Flavor","Aftertaste","Acidity","Body","Balance","Uniformity","Clean.Cup","Sweetness","Cupper.Points","Total.Cup.Points","Moisture","Category.One.Defects","Quakers","Color","Category.Two.Defects","Expiration","Certification.Body","Certification.Address","Certification.Contact","unit_of_measurement","altitude_low_meters","altitude_high_meters","altitude_mean_meters"
"706","Arabica","bismarck castro","Honduras","los hicaques","63","cigrah s.a de c.v.","13-111-022","cigrah s.a de c.v","1396","comayagua","Reinerio Zepeda",275,"69 kg","Instituto Hondureño del Café","2017","April 6th, 2017","Bismarck Castro","Caturra","Washed / Wet",7.5,7.58,7.33,7.5,7.42,7.42,10,10,10,7.58,82.33,0.1,0,1,"Green",8,"April 6th, 2018","Instituto Hondureño del Café","b4660a57e9f8cc613ae5b8f02bfce8634c763ab4","7f521ca403540f81ec99daec7da19c2788393880","m",1396,1396,1396
"707","Arabica","pedro santos e silva","Brazil","fazenda são pedro","0063/17","alfenas","","olam","982","cerrado","Tulio Taft Bovaretto",320,"2 kg","Brazil Specialty Coffee Association","2016","February 9th, 2017","Pedro Santos e Silva","Catuai","Natural / Dry",7.33,7.5,7.5,7.33,7.5,7.5,10,10,10,7.67,82.33,0.11,0,3,"Green",11,"February 9th, 2018","Brazil Specialty Coffee Association","3297cfa4c538e3dd03f72cc4082c54f7999e1f9d","8900f0bf1d0b2bafe6807a73562c7677d57eb980","m",982,982,982
"708","Arabica","gabriel barbara","Brazil","","2016/0001","copag","02 / 143-0 / 0044","volcafe ltda.","","cerrado","",305,"59 kg","Brazil Specialty Coffee Association","2016 / 2017","October 13th, 2016","Gabriel Barbara","","Natural / Dry",7.42,7.42,7.42,7.5,7.5,7.58,10,10,10,7.5,82.33,0.11,0,4,"Green",14,"October 13th, 2017","Brazil Specialty Coffee Association","3297cfa4c538e3dd03f72cc4082c54f7999e1f9d","8900f0bf1d0b2bafe6807a73562c7677d57eb980","m",NA,NA,NA
"709","Arabica","ipanema coffees","Brazil","capoeirinha","008/16B","dry mill","002/1660/0106","ipanema coffees","934","south of minas","Ipanema Agricola",320,"60 kg","Brazil Specialty Coffee Association","2016","August 16th, 2016","Ipanema Coffees","Bourbon","Natural / Dry",7.5,7.5,7.42,7.5,7.42,7.5,10,10,10,7.5,82.33,0.11,0,2,"Bluish-Green",3,"August 16th, 2017","Brazil Specialty Coffee Association","3297cfa4c538e3dd03f72cc4082c54f7999e1f9d","8900f0bf1d0b2bafe6807a73562c7677d57eb980","m",934,934,934
"710","Arabica","ceca, s.a.","Costa Rica","gamboa","8270","beneficio montañas del diamante","5-025-0294","ceca,s.a.","1850","tarrazu","Martin Gutierrez",100,"69 kg","Specialty Coffee Association of Costa Rica","2015","July 15th, 2016","CECA, S.A.","Caturra","Washed / Wet",7.75,7.5,7.25,7.25,7.42,7.67,10,10,10,7.5,82.33,0.1,6,1,"Bluish-Green",3,"July 15th, 2017","Specialty Coffee Association of Costa Rica","8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1","5eb2b7129d9714c43825e44dc3bca9423de209e9","m",1850,1850,1850
"711","Arabica","rodrigo soto","Costa Rica","rio jorco","Tarrazu","rio jorco","5/423/0127","panamerican coffee trading","1550","tarrazu","Johanna",130,"69 kg","Specialty Coffee Association of Costa Rica","2015","May 17th, 2016","Rodrigo Soto","Catuai","Washed / Wet",7.75,7.33,7.5,7.5,7.33,7.58,10,10,10,7.33,82.33,0,0,2,"Green",0,"May 17th, 2017","Specialty Coffee Association of Costa Rica","8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1","5eb2b7129d9714c43825e44dc3bca9423de209e9","m",1550,1550,1550
"712","Arabica","yunnan coffee exchange","China","yun lan coffee co. ltd","YNC-16053","yun lan coffee co. ltd mill","","yunnan coffee exchange","1580","xishuangbanna prefecture","Yun Lan Coffee Co. Ltd",3,"60 kg","Yunnan Coffee Exchange","2015","April 5th, 2016","Yunnan Coffee Exchange","Catimor","Pulped natural / honey",7.5,7.58,7.42,7.5,7.42,7.42,10,10,10,7.5,82.33,0.12,0,6,"Green",2,"April 5th, 2017","Yunnan Coffee Exchange","683fa6014608fc10ff681b0435b0b2dbe6df988f","f6d87a6c04653c569d4911a66f89d5e30ce83b93","m",1580,1580,1580
"713","Arabica","ipanema coffees","Brazil","rio verde","","ipanema coffees","002/1660/0107","ipanema coffees","1268","south of minas","Ipanema Agrícola SA",12,"2 kg","Specialty Coffee Association","2015/2016","October 8th, 2015","Ipanema Coffees","Bourbon","Natural / Dry",8.25,7.83,7.25,8.33,8.17,8.08,10,6.67,10,7.75,82.33,0.07,0,0,"Green",0,"October 7th, 2016","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1268,1268,1268
"714","Arabica","bourbon specialty coffees","Brazil","","","","002/4542/0478","bourbon specialty coffees","","chapadão de ferro (cerrado mineiro)","",300,"60 kg","Brazil Specialty Coffee Association","2015","April 20th, 2015","BOURBON SPECIALTY COFFEES","Mundo Novo","Natural / Dry",7.42,7.5,7.5,7.42,7.5,7.58,10,10,10,7.42,82.33,0.11,0,0,"Green",10,"April 19th, 2016","Brazil Specialty Coffee Association","3297cfa4c538e3dd03f72cc4082c54f7999e1f9d","8900f0bf1d0b2bafe6807a73562c7677d57eb980","m",NA,NA,NA
"715","Arabica","juan luis alvarado romero","Guatemala","finca loma linda y anexo","","beneficio exportacafe agua santa","11-52-349","exportcafe","5500 metros","huehuetenango","AMANCIO DEL VALLE CARRILLO",275,"69 kg","Asociacion Nacional Del Café","2015","March 10th, 2015","Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.5,7.42,7.17,7.83,7.5,7.5,10,10,10,7.42,82.33,0.1,0,0,"Green",6,"March 9th, 2016","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1676.4,1676.4,1676.4
"716","Arabica","afca","Malawi","utchisi mountain","","mzuzu coffee coop union","C22","mzuzu coffee planters coop union","1450 m","mzuzu","Mzuzu Coffee Planters Coop Union",10,"60 kg","Africa Fine Coffee Association","2014","November 4th, 2014","AFCA","Gesha","Washed / Wet",7.33,7.58,7.42,7.58,7.33,7.5,10,10,10,7.58,82.33,0.12,0,0,"Green",0,"November 4th, 2015","Africa Fine Coffee Association","073285c0d45e2f5539012d969937e529564fa6fe","c4ab13415cdd69376a93780c0166e7b1a10481ea","m",1450,1450,1450
"717","Arabica","ipanema coffees","Brazil","rio verde","","ipanema coffees","002/1660/0065","ipanema coffees","1100","south of minas","Ipanema Agrícola SA",10,"2 kg","Specialty Coffee Association","2014/2015","October 15th, 2014","Ipanema Coffees","Bourbon","Natural / Dry",7.75,8.08,7.67,8.08,8.08,8,10,10,6.67,8,82.33,0.11,0,0,"Blue-Green",0,"October 15th, 2015","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1100,1100,1100
"718","Arabica","juan luis alvarado romero","Guatemala","el morito","","el morito","11/972/28","armajaro guatemala, s. a.","5000 ft.","jalapa","ROBERTO MONTERROSO",250,"69 kg","Asociacion Nacional Del Café","2014","June 10th, 2014","Juan Luis Alvarado Romero","Pacas","Washed / Wet",7.58,7.67,7.5,7.58,7.75,7.5,9.33,10,10,7.42,82.33,0.12,0,0,"Green",3,"June 10th, 2015","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1524,1524,1524
"719","Arabica","dane loraas","Mexico","","","","016-2022-0010","sustainable harvest","","veracruz","Huatusco",320,"5 lbs","Specialty Coffee Association","2014","April 2nd, 2014","Dane Loraas","","Washed / Wet",7.33,7.58,7.42,7.5,7.5,7.5,10,10,10,7.5,82.33,0.11,0,0,"Green",0,"April 2nd, 2015","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",NA,NA,NA
"720","Arabica","the coffee source inc.","Colombia","several","","antioquia","3-037-996","the coffee source inc.","1300","antioquia","SEVERAL",250,"3 kg","Specialty Coffee Association of Costa Rica","2013","January 21st, 2014","The Coffee Source Inc.","Caturra","Washed / Wet",7.42,7.33,7.5,7.17,7.08,8.33,10,10,10,7.5,82.33,0.1,0,0,"Green",2,"January 21st, 2015","Specialty Coffee Association of Costa Rica","8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1","5eb2b7129d9714c43825e44dc3bca9423de209e9","m",1300,1300,1300
"721","Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","guo cun nong yuan 國村農園","","guo cun nong yuan 國村農園","","blossom valley宸嶧國際","200 m","changhua baguashan 彰化市八卦山","Zhang shui sheng 張水勝",10,"20 kg","Blossom Valley International","2013/2014","December 26th, 2013","CQI Taiwan ICP CQI台灣合作夥伴","Typica","Semi-washed / Semi-pulped",7.5,7.5,7.5,7.5,7.5,7.5,10,10,10,7.33,82.33,0.11,0,0,"Green",0,"December 26th, 2014","Blossom Valley International","fc45352eee499d8470cf94c9827922fb745bf815","de73fc9412358b523d3a641501e542f31d2668b0","m",200,200,200
"722","Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","yu jin gui 玉金櫃咖啡","","yu jin gui 玉金櫃咖啡","","blossom valley宸嶧國際","600 m","taichung xinshe 台中市新社區","Lin yu ding 林玉定",10,"30 kg","Blossom Valley International","2013/2014","December 26th, 2013","CQI Taiwan ICP CQI台灣合作夥伴","Typica","Washed / Wet",7.5,7.5,7.5,7.5,7.5,7.5,10,10,10,7.33,82.33,0.11,0,0,"Green",0,"December 26th, 2014","Blossom Valley International","fc45352eee499d8470cf94c9827922fb745bf815","de73fc9412358b523d3a641501e542f31d2668b0","m",600,600,600
"723","Arabica","juan luis alvarado romero","Guatemala","el morito","","beneficio ixchel","11/23/1015","unex guatemala, s.a.","4300","oriente","ROBERTO MONTERROSO",250,"69 kg","Asociacion Nacional Del Café","2013","July 16th, 2013","Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.5,7.42,7.58,7.5,7.5,7.58,10,10,10,7.25,82.33,0.12,2,0,"Green",1,"July 16th, 2014","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1310.64,1310.64,1310.64
"724","Arabica","exportadora de cafe condor s.a","Colombia","","","trilladora boananza","68-0220","exportadora de cafe condor s.a","1750 msnm","huila","",250,"70 kg","Almacafé","2013","June 21st, 2013","Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.5,7.42,7.5,7.5,7.5,7.58,10,10,10,7.33,82.33,0,0,0,"Green",1,"June 21st, 2014","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",1750,1750,1750
"725","Arabica","alfredo bojalil","Mexico","santa teresa","","amsa tuxtla","2222","ecomtrading","1300","la concordia, chiapas","AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV",250,"1 kg","AMECAFE","2013","March 15th, 2013","ALFREDO BOJALIL","Typica","Washed / Wet",7.67,7.5,7.42,7.5,7.42,7.42,10,10,10,7.42,82.33,0.12,0,0,"Green",3,"March 15th, 2014","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1300,1300,1300
"726","Arabica","michael gavina","Costa Rica","","","","","f. gaviña & sons, inc.","","central valley","",275,"1 kg","Specialty Coffee Association","2012","October 9th, 2012","Michael Gavina","","Washed / Wet",7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10,7.67,82.33,0,0,0,"Green",14,"October 9th, 2013","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",NA,NA,NA
"727","Arabica","juan luis alvarado romero","Guatemala","finca el morito","","beneficio el morito","11/9768/02","finca el morito","5500-6000 psnm","jalapa","CAFE MOLINO MONTERROSO P,J. ROBERTO",275,"69 kg","Asociacion Nacional Del Café","2012","October 5th, 2012","Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.67,7.5,7.33,7.67,7.5,7.33,10,10,10,7.33,82.33,0.11,0,0,"Green",3,"October 5th, 2013","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1676.4,1828.8,1752.6
"728","Arabica","saul m. hernandez ramirez","Mexico","tepemalacax","","en tlalnepantla","1702806437","","441","jaltocan, hidalgo","SALAZAR HERNANDEZ, ROBERTO",10,"1 kg","AMECAFE","2012","September 27th, 2012","SAUL M. HERNANDEZ RAMIREZ","Typica","Natural / Dry",7.58,7.67,7.58,7.33,7,7.58,10,10,10,7.58,82.33,0.15,1,0,"None",8,"September 27th, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",441,441,441
"729","Arabica","manuel herrera juarez","Mexico","finca los barreales 1112lbga7250412","","finca los barreales","0","finca los barreales","1170","veracruz","MANUEL HERRERA JUAREZ",10,"1 kg","AMECAFE","2012","August 31st, 2012","MANUEL HERRERA JUAREZ","Bourbon","Washed / Wet",7.67,7.58,7.5,7.58,7.5,7.5,10,10,10,7,82.33,0.13,0,0,"Green",9,"August 31st, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1170,1170,1170
"730","Arabica","juan luis alvarado romero","Guatemala","agropecuaria quiagral","","beneficio ixchel","11/23/0394","unex guatemala, s.a.","4300","oriente","AGROPECUARIA QUIAGRAL",250,"1 kg","Asociacion Nacional Del Café","2012","May 23rd, 2012","Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.5,7.67,7.33,7.5,7.33,7.5,10,10,10,7.5,82.33,0.1,2,0,"Green",5,"May 23rd, 2013","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1310.64,1310.64,1310.64
"731","Arabica","nucoffee","Brazil","sitío santa luzia","","","002/1251/0243","nucoffee","1100m","grama valley","José Malagutti",16,"60 kg","NUCOFFEE","2012","April 11th, 2012","NUCOFFEE","Mundo Novo","Natural / Dry",7.58,7.5,7.42,7.5,7.5,7.42,10,10,10,7.42,82.33,0.12,0,0,"Green",2,"April 11th, 2013","NUCOFFEE","567f200bcc17a90070cb952647bf88141ad9c80c","aa2ff513ffb9c844462a1fb07c599bce7f3bb53d","m",1100,1100,1100
"732","Arabica","maria luisa del carmen rojas narvaez","Mexico","cafetal santa maria","","cafetal santa maria","1405830166","eczcafe fino s.a. de c.v.","1200 a 1400","santa catarina juquila","MARIA LUISA DELCARMEN ROJAS NARVAEZ",10,"1 kg","AMECAFE","2012","March 5th, 2012","MARIA LUISA DEL CARMEN ROJAS NARVAEZ","Typica","Washed / Wet",8,7.75,7.33,7.33,7.08,7.67,9.33,10,10,7.83,82.33,0.11,0,0,"Green",0,"March 5th, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1200,1400,1300
"733","Arabica","nucoffee","Brazil","café citrus","","","002/1251/0247","nucoffee","950m","south of minas","José Alberto dos Santos",44,"60 kg","NUCOFFEE","2012","February 17th, 2012","NUCOFFEE","Mundo Novo","Washed / Wet",7.58,7.58,7.25,7.58,7.42,7.5,10,10,10,7.42,82.33,0.11,0,0,"Green",2,"February 16th, 2013","NUCOFFEE","567f200bcc17a90070cb952647bf88141ad9c80c","aa2ff513ffb9c844462a1fb07c599bce7f3bb53d","m",950,950,950
"734","Arabica","carcafe ltda ci","Colombia","","","","3-59-0787","carcafe ltda","442 msnm","huila","JAIME PULIDO / ERMILSON RAMOS",250,"70 kg","Almacafé","2012","January 31st, 2012","CARCAFE LTDA CI","Caturra","Natural / Dry",7.83,7.58,7.33,7.25,7.58,7.42,10,10,10,7.33,82.33,0,0,0,"Green",0,"January 30th, 2013","Almacafé","e493c36c2d076bf273064f7ac23ad562af257a25","70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab","m",442,442,442
"735","Arabica","klem organics","Brazil","fazendas klem ltda","KLEM-C04","dry mill","002/1566/0003","klem organics coffee","1100","brazil matas de minas","NAGIPE VIANA KLEM",1062,"5 kg","Specialty Coffee Association","","November 15th, 2017","KlemOrganics","Catuai","Washed / Wet",7.58,7.5,7.25,7.42,7.67,7.33,10,10,10,7.5,82.25,0.09,2,6,"Green",10,"November 15th, 2018","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1100,1100,1100
"736","Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","眉泉莊園        ","1","台中市新社區新社里中和街4段88號        ","","宸嶧國際","","","林玲美0918232039        ",1,"10 kg","Blossom Valley International","2016/2017","February 13th, 2017","CQI Taiwan ICP CQI台灣合作夥伴","","",7,7.08,7,7.17,7,7,10,10,10,10,82.25,0.1,0,0,"Blue-Green",0,"February 13th, 2018","Blossom Valley International","fc45352eee499d8470cf94c9827922fb745bf815","de73fc9412358b523d3a641501e542f31d2668b0","m",NA,NA,NA
"737","Arabica","juan luis alvarado romero","Guatemala","linda vista","11/973/158","beneficio humedo","11/973/158","mercon guatemala s.a.","1450","nuevo oriente","PABLO CHUY",275,"69 kg","Asociacion Nacional Del Café","2016","August 31st, 2016","Juan Luis Alvarado Romero","Pacas","Washed / Wet",7.67,7.5,7.25,7.67,7.42,7.42,10,10,10,7.33,82.25,0.11,0,2,"Green",2,"August 31st, 2017","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","m",1450,1450,1450
"738","Arabica","ipanema coffees","Brazil","rio verde","","ipanema comercial e exportadora sa","002/4177/0150","ipanema coffees","1","south of minas","Ipanema Agrícola SA",180,"2 kg","Brazil Specialty Coffee Association","2015/2016","October 8th, 2015","Ipanema Coffees","Yellow Bourbon","Natural / Dry",7.42,7.67,7.5,7.08,7.5,7.42,10,10,10,7.67,82.25,0,0,0,"Green",9,"October 7th, 2016","Brazil Specialty Coffee Association","3297cfa4c538e3dd03f72cc4082c54f7999e1f9d","8900f0bf1d0b2bafe6807a73562c7677d57eb980","m",1,1,1
"739","Arabica","consejo salvadoreño del café","El Salvador","zapato de mico","","tuxpal","391","consejo salvadoreño del café","1500","apaneca","Tropical Farm Management El Salvador, S.A. de C.V.",275,"1 kg","Salvadoran Coffee Council","2014","July 8th, 2015","Consejo Salvadoreño del Café","Bourbon","Washed / Wet",7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,7.58,82.25,0.12,0,0,"Green",0,"July 7th, 2016","Salvadoran Coffee Council","3d4987e3b91399dbb3938b5bdf53893b6ef45be1","27b21e368fb8291cbea02c60623fe6c98f84524d","m",1500,1500,1500
"740","Arabica","cadexsa","Honduras","bethel","","cadexsa","13-63-206","cadexsa","1350","marcala","Omar Acosta",275,"1 kg","Instituto Hondureño del Café","2015","April 15th, 2015","CADEXSA","Catuai","Washed / Wet",7.58,7.5,7.42,7.58,7.42,7.42,10,10,10,7.33,82.25,0.11,0,0,"Green",2,"April 14th, 2016","Instituto Hondureño del Café","b4660a57e9f8cc613ae5b8f02bfce8634c763ab4","7f521ca403540f81ec99daec7da19c2788393880","m",1350,1350,1350
"741","Arabica","afca","Malawi","kachere","","mzuzu coffee coop union","C20","mzuzu coffee planters coop union","1180m","mzuzu","Mzuzu Coffee Coop Union",10,"60 kg","Africa Fine Coffee Association","2014","November 4th, 2014","AFCA","Gesha","Washed / Wet",7.58,7.42,7.33,7.42,7.58,7.5,10,10,10,7.42,82.25,0.13,0,0,"Blue-Green",0,"November 4th, 2015","Africa Fine Coffee Association","073285c0d45e2f5539012d969937e529564fa6fe","c4ab13415cdd69376a93780c0166e7b1a10481ea","m",1180,1180,1180
"742","Arabica","ipanema coffees","Brazil","rio verde","","ipanema coffees","002/1660/0065","ipanema coffees","1100","south of minas","Ipanema Agrícola SA",320,"2 kg","Specialty Coffee Association","2014/2015","October 16th, 2014","Ipanema Coffees","Bourbon","Natural / Dry",7.75,7.58,7.42,7.42,7.33,7.33,10,10,10,7.42,82.25,0.11,0,0,"Green",0,"October 16th, 2015","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","m",1100,1100,1100
"743","Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","guo xing ka fei wang 國姓咖啡王咖啡莊園","","guo xin ka fei 國昕咖啡","","blossom valley宸嶧國際","650 m","nantou","Lin yu tang 林玉堂",35,"60 kg","Blossom Valley International","2013/2014","December 26th, 2013","CQI Taiwan ICP CQI台灣合作夥伴","Typica","Washed / Wet",7.5,7.5,7.5,7.5,7.5,7.5,10,10,10,7.25,82.25,0.11,0,0,"Green",0,"December 26th, 2014","Blossom Valley International","fc45352eee499d8470cf94c9827922fb745bf815","de73fc9412358b523d3a641501e542f31d2668b0","m",650,650,650
"744","Arabica","jesus carlos cardenas valdivia","Mexico","finca huehuetecpan","","cosautlan de carvajal, veracruz, méxico","1104387103","","1338","veracruz","MARIA DEL ROSARIO IRAIS VALDIVIA ORTIZ",150,"1 kg","AMECAFE","2013","July 19th, 2013","JESUS CARLOS CARDENAS VALDIVIA","Mundo Novo","Washed / Wet",7.58,7.58,7.42,7.42,7.42,7.42,10,10,10,7.42,82.25,0.12,0,0,"Blue-Green",4,"July 19th, 2014","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1338,1338,1338
"745","Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","","KF3150140","kona pacific farmers cooperative","","kona","",6,"100 lbs","Specialty Coffee Association","2013","May 3rd, 2013","Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.33,7.42,7.5,7.67,7.5,7.42,10,10,10,7.42,82.25,0,0,0,"Bluish-Green",1,"May 3rd, 2014","Specialty Coffee Association","36d0d00a3724338ba7937c52a378d085f2172daa","0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660","ft",NA,NA,NA
"746","Arabica","saul m. hernandez ramirez","Mexico","omicuatla","","comitla","842046","","533","calnali, hidalgo","FELIX DE LA CRUZ CASIMIRO",10,"1 kg","AMECAFE","2012","September 27th, 2012","SAUL M. HERNANDEZ RAMIREZ","Bourbon","Washed / Wet",7.58,7.58,7.5,7.17,7.42,7.42,10,10,10,7.58,82.25,0.16,3,0,"None",8,"September 27th, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",533,533,533
"747","Arabica","juan luis alvarado romero","Guatemala","finca medina","","finca medina","11-11711-19","siembras vision, s.a. / ing. jorge bolaños","4563","antigua","SIEMBRAS VISION, S.A.",275,"69 kg","Asociacion Nacional Del Café","2012","September 19th, 2012","Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.5,7.5,7.33,7.58,7.67,7.33,10,10,10,7.33,82.25,0.11,0,0,"Green",2,"September 19th, 2013","Asociacion Nacional Del Café","b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53","724f04ad10ed31dbb9d260f0dfd221ba48be8a95","ft",1390.8024,1390.8024,1390.8024
"748","Arabica","manuel herrera juarez","Mexico","los barreales 1112lbgr7230412","","finca los barreales","0","finca los barreales","1170","veracruz","MANUEL HERRERA JUAREZ",10,"1 kg","AMECAFE","2012","August 31st, 2012","MANUEL HERRERA JUAREZ","Bourbon","Washed / Wet",7.5,7.58,7.42,7.67,7.33,7.42,10,10,10,7.33,82.25,0.13,0,0,"Green",3,"August 31st, 2013","AMECAFE","59e396ad6e22a1c22b248f958e1da2bd8af85272","0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7","m",1170,1170,1170
